,RUL-predicted
9465,147.205
9466,147.5225
9467,146.3425
9468,167.5975
9469,145.975
9470,145.2
9471,134.4725
9472,130.1125
9473,131.035
9474,148.685
9475,123.785
9476,146.89
9477,125.5
9478,130.7625
9479,134.295
9480,134.81
9481,131.26
9482,138.815
9483,140.245
9484,144.48
9485,134.2625
9486,131.555
9487,130.36
9488,147.53
9489,145.9025
9490,197.38
9491,192.4025
9492,191.1375
9493,190.005
9494,197.3775
9495,205.0375
9496,184.4775
9497,197.4825
9498,202.3875
9499,191.14
9500,182.9875
9501,200.69
9502,190.7775
9503,178.965
9504,200.3875
9505,182.04
9506,183.97
9507,189.2825
9508,170.875
9509,219.265
9510,192.8275
9511,179.915
9512,182.6475
9513,180.6075
9514,169.3
9515,177.7925
9516,169.5075
9517,187.2075
9518,177.5875
9519,178.5875
9520,169.3075
9521,178.585
9522,185.0975
9523,177.4525
9524,179.3175
9525,155.005
9526,174.0925
9527,160.935
9528,167.45
9529,153.265
9530,163.3
9531,153.2175
9532,165.475
9533,158.505
9534,152.4375
9535,148.335
9536,146.2475
9537,153.155
9538,145.1125
9539,143.2525
9540,160.86
9541,146.3175
9542,159.4475
9543,142.6375
9544,135.7575
9545,148.165
9546,158.0725
9547,152.4
9548,133.9175
9549,134.89
9550,152.1725
9551,134.1
9552,127.8775
9553,140.0275
9554,130.315
9555,154.5325
9556,147.725
9557,125.57
9558,135.225
9559,122.85
9560,129.67
9561,123.5525
9562,118.3275
9563,128.1425
9564,141.6225
9565,119.3925
9566,111.8825
9567,130.68
9568,113.2375
9569,139.6825
9570,114.64
9571,111.5375
9572,111.2275
9573,117.8975
9574,125.555
9575,127.3675
9576,118.54
9577,128.855
9578,133.5325
9579,123.3025
9580,111.975
9581,130.0875
9582,111.6325
9583,131.32
9584,99.55
9585,106.5475
9586,96.515
9587,101.435
9588,120.245
9589,103.6125
9590,131.025
9591,133.15
9592,109.065
9593,111.555
9594,102.3575
9595,118.1875
9596,91.5225
9597,95.05
9598,98.7325
9599,106.4375
9600,113.9375
9601,81.5525
9602,113.5675
9603,89.0825
9604,94.3325
9605,105.025
9606,102.215
9607,102.315
9608,97.02
9609,98.66
9610,93.87
9611,92.9275
9612,108.7525
9613,94.3725
9614,92.3625
9615,108.5275
9616,94.9425
9617,116.2675
9618,89.9725
9619,96.6225
9620,100.5975
9621,91.8425
9622,97.8375
9623,86.5225
9624,87.89
9625,114.6875
9626,89.3925
9627,234.05
9628,197.47
9629,197.27
9630,192.37
9631,212.905
9632,195.1525
9633,198.2725
9634,188.065
9635,208.8675
9636,200.98
9637,220.61
9638,204.045
9639,198.4225
9640,180.2575
9641,197.1325
9642,201.6175
9643,184.855
9644,191.5925
9645,168.7125
9646,197.815
9647,193.5975
9648,197.62
9649,192.91
9650,180.3825
9651,172.8225
9652,183.2125
9653,204.8875
9654,217.225
9655,188.62
9656,175.0525
9657,168.71
9658,174.24
9659,184.265
9660,183.215
9661,168.1825
9662,193.5875
9663,190.2275
9664,200.4825
9665,187.12
9666,174.1625
9667,165.285
9668,173.21
9669,182.1675
9670,177.0675
9671,160.525
9672,187.33
9673,158.625
9674,162.99
9675,152.4425
9676,139.0375
9677,165.5975
9678,154.1675
9679,158.0875
9680,158.1775
9681,158.0525
9682,165.175
9683,145.1125
9684,143.8975
9685,158.3
9686,139.835
9687,141.1025
9688,171.39
9689,162.75
9690,142.275
9691,147.5475
9692,150.235
9693,149.8275
9694,136.365
9695,173.43
9696,133.88
9697,145.6025
9698,130.1475
9699,148.0825
9700,149.775
9701,114.04
9702,129.3125
9703,170.6925
9704,126.7875
9705,154.965
9706,121.4
9707,122.7975
9708,124.39
9709,129.92
9710,125.4925
9711,129.8825
9712,108.0375
9713,138.045
9714,123.1125
9715,227.6475
9716,212.0175
9717,211.3225
9718,218.2075
9719,215.91
9720,212.36
9721,211.62
9722,193.78
9723,223.1425
9724,205.02
9725,193.2825
9726,202.365
9727,192.345
9728,216.8
9729,213.4975
9730,206.07
9731,204.745
9732,200.8225
9733,201.7225
9734,204.395
9735,195.41
9736,200.7375
9737,191.15
9738,187.6125
9739,196.115
9740,180.8875
9741,196.2225
9742,191.0125
9743,191.66
9744,183.5225
9745,198.6075
9746,196.0375
9747,178.87
9748,185.325
9749,188.75
9750,194.775
9751,202.2525
9752,194.5875
9753,187.4125
9754,184.8075
9755,169.4375
9756,173.0475
9757,204.3425
9758,172.785
9759,177.4675
9760,160.77
9761,183.4475
9762,160.415
9763,179.65
9764,169.98
9765,174.73
9766,167.195
9767,168.845
9768,171.49
9769,165.37
9770,164.48
9771,160.485
9772,164.795
9773,143.515
9774,165.07
9775,167.5125
9776,157.2125
9777,159.8075
9778,155.5425
9779,161.78
9780,162.4975
9781,151.57
9782,146.4175
9783,153.435
9784,136.24
9785,139.515
9786,152.33
9787,140.005
9788,151.2025
9789,136.6875
9790,149.6625
9791,124.3325
9792,136.5
9793,140.54
9794,162.4525
9795,137.075
9796,139.92
9797,155.1875
9798,143.5625
9799,163.815
9800,139.995
9801,134.525
9802,122.645
9803,137.8
9804,142.48
9805,143.615
9806,152.535
9807,139.895
9808,141.9775
9809,123.6475
9810,119.695
9811,143.655
9812,124.5025
9813,120.82
9814,111.3775
9815,118.5575
9816,105.5525
9817,128.1375
9818,147.895
9819,140.6725
9820,111.5475
9821,124.3725
9822,132.5975
9823,107.875
9824,132.2
9825,128.415
9826,113.76
9827,106.81
9828,108.865
9829,112.9125
9830,136.73
9831,114.415
9832,108.515
9833,113.6325
9834,107.155
9835,109.0725
9836,105.8025
9837,111.93
9838,122.3925
9839,98.81
9840,117.2125
9841,123.0675
9842,104.8675
9843,111.8475
9844,100.84
9845,94.1025
9846,99.29
9847,108.0825
9848,90.6675
9849,99.745
9850,82.7925
9851,119.7375
9852,106.285
9853,106.6175
9854,83.0625
9855,96.18
9856,93.7225
9857,107.1525
9858,107.515
9859,92.3825
9860,85.1625
9861,102.8725
9862,97.6775
9863,83.325
9864,84.245
9865,86.3275
9866,70.695
9867,88.745
9868,79.775
9869,90.335
9870,103.8825
9871,71.715
9872,65.7525
9873,59.515
9874,78.0325
9875,61.49
9876,58.59
9877,71.085
9878,62.59
9879,65.365
9880,53.49
9881,56.59
9882,44.235
9883,59.0125
9884,52.395
9885,60.25
9886,45.1475
9887,43.3625
9888,51.8575
9889,52.8825
9890,58.32
9891,44.1325
9892,39.9725
9893,39.8825
9894,43.01
9895,47.6875
9896,42.4225
9897,41.7025
9898,41.8325
9899,36.8625
9900,33.8125
9901,33.005
9902,31.4975
9903,35.385
9904,31.455
9905,27.8075
9906,28.7575
9907,26.4475
9908,19.805
9909,27.64
9910,29.2375
9911,24.16
9912,17.6875
9913,21.07
9914,18.93
9915,18.28
9916,21.8625
9917,13.8875
9918,7.6575
9919,14.415
9920,209.4675
9921,212.8875
9922,205.7475
9923,198.035
9924,205.64
9925,211.565
9926,212.5075
9927,204.2125
9928,206.42
9929,196.23
9930,219.845
9931,206.415
9932,199.4475
9933,189.2125
9934,195.2575
9935,204.3675
9936,210.5325
9937,215.0975
9938,218.98
9939,184.31
9940,192.335
9941,191.1
9942,202.3875
9943,195.785
9944,197.2925
9945,192.0975
9946,172.5325
9947,178.575
9948,193.5325
9949,184.745
9950,177.6575
9951,175.795
9952,180.29
9953,177.0825
9954,174.9125
9955,181.255
9956,170.17
9957,171.21
9958,172.3775
9959,176.6225
9960,187.895
9961,189.4
9962,205.61
9963,189.705
9964,185.39
9965,156.7125
9966,168.125
9967,177.5925
9968,154.935
9969,171.9875
9970,153.97
9971,175.5225
9972,184.8525
9973,180.31
9974,173.075
9975,165.26
9976,161.8575
9977,164.5425
9978,175.1425
9979,150.0375
9980,140.99
9981,153.995
9982,140.7875
9983,143.345
9984,135.59
9985,155.375
9986,150.405
9987,136.235
9988,138.88
9989,152.7425
9990,141.975
9991,142.0675
9992,134.065
9993,130.865
9994,135.4925
9995,139.3375
9996,118.3025
9997,139.795
9998,128.42
9999,123.25
10000,128.955
10001,136.2325
10002,146.4425
10003,112.46
10004,133.6825
10005,117.7175
10006,125.395
10007,146.1525
10008,117.69
10009,150.965
10010,124.085
10011,137.8275
10012,120.8675
10013,135.175
10014,125.355
10015,130.9375
10016,145.73
10017,110.13
10018,132.3775
10019,130.9325
10020,122.025
10021,123.4925
10022,121.7525
10023,123.825
10024,110.4175
10025,114.375
10026,131.0825
10027,124.515
10028,97.3775
10029,91.4075
10030,101.2325
10031,95.95
10032,120.9825
10033,98.4225
10034,93.3625
10035,102.5225
10036,89.6225
10037,86.39
10038,98.61
10039,97.275
10040,91.59
10041,95.91
10042,97.8375
10043,96.9775
10044,91.7625
10045,89.0725
10046,88.6675
10047,85.56
10048,84.0025
10049,85.355
10050,89.9025
10051,83.105
10052,80.225
10053,84.4925
10054,79.23
10055,86.3075
10056,79.0975
10057,86.32
10058,97.86
10059,85.405
10060,81.3175
10061,76.1225
10062,68.8425
10063,79.3625
10064,58.1425
10065,80.0
10066,69.8775
10067,60.235
10068,81.27
10069,59.425
10070,56.16
10071,68.765
10072,68.1325
10073,66.86
10074,51.925
10075,64.6675
10076,56.845
10077,58.5375
10078,65.885
10079,39.74
10080,47.2075
10081,32.11
10082,221.2475
10083,230.3975
10084,224.6375
10085,208.4125
10086,189.6725
10087,230.7275
10088,208.1275
10089,216.185
10090,215.6475
10091,206.57
10092,219.4
10093,209.8025
10094,220.165
10095,214.275
10096,204.715
10097,205.53
10098,219.2325
10099,201.565
10100,207.055
10101,194.6575
10102,201.625
10103,199.8
10104,197.2725
10105,186.8625
10106,197.305
10107,207.5975
10108,174.91
10109,184.0375
10110,184.4425
10111,186.885
10112,209.295
10113,182.65
10114,185.335
10115,188.75
10116,182.985
10117,190.68
10118,162.8175
10119,179.6175
10120,186.7775
10121,174.655
10122,178.0775
10123,179.285
10124,190.1
10125,174.63
10126,162.1575
10127,173.2475
10128,184.1375
10129,160.0175
10130,185.5175
10131,173.1575
10132,173.28
10133,164.88
10134,175.7125
10135,159.8775
10136,170.3525
10137,163.665
10138,173.305
10139,169.5425
10140,176.625
10141,177.93
10142,159.6575
10143,163.8525
10144,151.1475
10145,167.16
10146,157.7025
10147,158.275
10148,166.185
10149,172.375
10150,172.5725
10151,156.55
10152,163.16
10153,158.875
10154,197.935
10155,214.7
10156,190.8475
10157,197.0975
10158,201.56
10159,202.57
10160,193.55
10161,199.1075
10162,204.4175
10163,207.13
10164,212.805
10165,202.825
10166,200.9575
10167,194.395
10168,201.4
10169,196.9675
10170,187.0425
10171,189.42
10172,175.5225
10173,190.75
10174,204.63
10175,222.52
10176,207.1725
10177,203.0975
10178,176.615
10179,177.7425
10180,177.33
10181,178.9575
10182,188.685
10183,172.1325
10184,175.1575
10185,185.015
10186,185.915
10187,182.9525
10188,172.9025
10189,193.505
10190,173.695
10191,190.2525
10192,177.0175
10193,188.0275
10194,185.4825
10195,162.5875
10196,163.675
10197,171.8625
10198,169.835
10199,159.2425
10200,157.04
10201,166.5075
10202,155.5775
10203,178.95
10204,148.94
10205,139.515
10206,163.74
10207,148.0625
10208,141.7575
10209,157.755
10210,158.3575
10211,156.04
10212,172.025
10213,156.86
10214,149.1
10215,147.1325
10216,148.6425
10217,133.3025
10218,157.5775
10219,150.2925
10220,137.265
10221,135.995
10222,135.0525
10223,144.985
10224,153.755
10225,131.33
10226,131.7
10227,136.0925
10228,139.97
10229,120.1125
10230,150.68
10231,152.27
10232,124.905
10233,127.1525
10234,138.7725
10235,127.8525
10236,118.4525
10237,123.105
10238,129.27
10239,124.445
10240,121.3775
10241,112.62
10242,122.64
10243,130.6375
10244,104.655
10245,113.3
10246,114.5725
10247,109.8425
10248,116.86
10249,107.465
10250,111.2575
10251,107.6525
10252,111.8975
10253,109.335
10254,92.465
10255,200.1075
10256,200.28
10257,203.965
10258,187.7625
10259,197.2125
10260,181.685
10261,203.13
10262,199.9425
10263,190.2925
10264,188.7325
10265,189.5025
10266,187.79
10267,190.5675
10268,186.9525
10269,193.3275
10270,201.9825
10271,189.35
10272,177.7425
10273,204.5
10274,173.5725
10275,174.045
10276,192.3
10277,188.61
10278,172.1275
10279,180.2975
10280,179.0525
10281,196.9875
10282,172.6475
10283,190.37
10284,176.68
10285,161.4625
10286,174.4025
10287,176.6275
10288,166.71
10289,177.3425
10290,166.5275
10291,178.0
10292,164.11
10293,148.0375
10294,168.775
10295,156.705
10296,155.7125
10297,168.3175
10298,148.5075
10299,153.9875
10300,145.35
10301,160.4625
10302,140.93
10303,140.3725
10304,152.6
10305,146.8425
10306,159.9
10307,146.05
10308,157.145
10309,155.645
10310,148.435
10311,124.8375
10312,135.775
10313,142.4925
10314,138.1125
10315,133.2775
10316,136.29
10317,135.765
10318,136.73
10319,145.0225
10320,130.075
10321,131.085
10322,164.4475
10323,142.93
10324,117.47
10325,132.4275
10326,122.2275
10327,115.3475
10328,125.4625
10329,134.835
10330,100.115
10331,96.9375
10332,136.9625
10333,129.63
10334,129.2625
10335,103.04
10336,113.98
10337,124.935
10338,118.94
10339,110.4875
10340,101.3225
10341,115.5275
10342,124.905
10343,123.7025
10344,105.295
10345,128.315
10346,113.5725
10347,118.225
10348,117.83
10349,92.3425
10350,118.69
10351,97.7425
10352,106.2425
10353,99.465
10354,103.805
10355,92.035
10356,123.6725
10357,105.6075
10358,113.145
10359,72.56
10360,97.1825
10361,101.5725
10362,99.1825
10363,106.9725
10364,108.3025
10365,84.11
10366,100.1625
10367,87.585
10368,87.4775
10369,108.1975
10370,94.1125
10371,83.5275
10372,99.51
10373,99.655
10374,92.5275
10375,81.8375
10376,99.6975
10377,94.4825
10378,98.965
10379,88.8475
10380,90.76
10381,93.8775
10382,107.715
10383,84.4375
10384,88.7875
10385,89.795
10386,69.5175
10387,77.4125
10388,188.2525
10389,194.75
10390,192.985
10391,190.655
10392,217.9025
10393,198.18
10394,193.0975
10395,198.46
10396,182.56
10397,198.73
10398,190.46
10399,195.7675
10400,188.8225
10401,200.895
10402,191.0325
10403,187.1225
10404,188.3475
10405,201.13
10406,196.2675
10407,190.63
10408,191.9475
10409,185.3375
10410,180.95
10411,203.25
10412,186.725
10413,154.3225
10414,158.6
10415,175.435
10416,175.665
10417,173.845
10418,168.4825
10419,189.2425
10420,187.2975
10421,151.78
10422,153.9075
10423,164.17
10424,160.1025
10425,167.2975
10426,171.6375
10427,146.65
10428,183.7625
10429,164.155
10430,156.445
10431,168.16
10432,158.3225
10433,154.99
10434,154.3975
10435,167.6025
10436,136.47
10437,158.6025
10438,151.2625
10439,161.065
10440,153.16
10441,150.7975
10442,155.0925
10443,149.0725
10444,156.6575
10445,150.2775
10446,140.065
10447,150.505
10448,132.06
10449,139.105
10450,146.115
10451,131.285
10452,140.995
10453,130.9475
10454,146.1175
10455,145.0975
10456,151.3375
10457,136.22
10458,125.165
10459,131.9875
10460,125.4025
10461,116.6025
10462,136.8475
10463,135.5875
10464,111.83
10465,150.5425
10466,123.3325
10467,123.685
10468,112.53
10469,110.955
10470,125.2225
10471,114.4875
10472,124.7075
10473,121.77
10474,129.6225
10475,132.94
10476,109.1875
10477,114.5925
10478,134.215
10479,120.69
10480,121.9525
10481,111.2775
10482,106.2175
10483,115.1475
10484,102.625
10485,104.3275
10486,116.86
10487,106.53
10488,106.87
10489,99.68
10490,112.1375
10491,86.75
10492,102.1925
10493,110.4825
10494,117.7925
10495,121.3625
10496,95.9975
10497,102.4125
10498,100.545
10499,99.4725
10500,91.525
10501,96.8125
10502,106.12
10503,100.4575
10504,98.8875
10505,93.2875
10506,100.7175
10507,99.2
10508,110.2375
10509,107.1975
10510,78.355
10511,88.635
10512,86.02
10513,87.0675
10514,93.975
10515,93.265
10516,99.5525
10517,99.565
10518,77.1375
10519,82.1575
10520,94.1125
10521,100.7425
10522,90.7
10523,89.6175
10524,74.5025
10525,93.2725
10526,88.895
10527,72.8275
10528,73.08
10529,84.3975
10530,100.95
10531,94.2325
10532,93.6475
10533,91.44
10534,87.2375
10535,65.61
10536,67.515
10537,90.6675
10538,67.7
10539,77.765
10540,59.345
10541,74.4325
10542,80.5225
10543,80.175
10544,69.6425
10545,72.4
10546,73.41
10547,83.1575
10548,60.475
10549,85.21
10550,66.5425
10551,67.4125
10552,68.89
10553,67.625
10554,70.305
10555,60.0975
10556,50.45
10557,51.075
10558,58.3375
10559,56.0775
10560,54.245
10561,61.335
10562,53.3525
10563,64.665
10564,65.6
10565,67.64
10566,60.21
10567,52.8525
10568,41.1575
10569,57.615
10570,29.815
10571,29.8925
10572,36.7875
10573,62.06
10574,50.2275
10575,41.9225
10576,41.135
10577,32.85
10578,38.29
10579,30.785
10580,32.17
10581,33.0075
10582,25.5875
10583,27.1625
10584,28.135
10585,37.57
10586,25.4275
10587,26.075
10588,21.555
10589,22.4275
10590,17.75
10591,34.9025
10592,17.7425
10593,20.5675
10594,21.0475
10595,11.865
10596,11.7475
10597,13.6725
10598,6.2275
10599,3.705
10600,6.9675
10601,196.305
10602,203.6425
10603,202.995
10604,198.9175
10605,197.8425
10606,201.725
10607,204.61
10608,206.6875
10609,199.9775
10610,198.3475
10611,185.335
10612,197.8225
10613,190.4675
10614,194.25
10615,192.535
10616,195.7275
10617,196.4725
10618,186.0875
10619,188.035
10620,181.815
10621,183.35
10622,172.68
10623,174.605
10624,185.9875
10625,182.2225
10626,179.0375
10627,186.005
10628,166.305
10629,169.065
10630,169.8075
10631,189.24
10632,182.3775
10633,166.5975
10634,170.7375
10635,158.25
10636,169.0375
10637,165.1975
10638,159.2775
10639,170.86
10640,172.325
10641,165.2125
10642,155.075
10643,158.7125
10644,157.7175
10645,160.42
10646,161.2025
10647,154.66
10648,151.1025
10649,160.875
10650,143.735
10651,159.9725
10652,156.2925
10653,142.73
10654,146.885
10655,162.975
10656,180.3725
10657,151.595
10658,152.2825
10659,163.19
10660,150.1275
10661,135.39
10662,145.76
10663,145.8275
10664,142.11
10665,138.41
10666,135.8125
10667,132.1425
10668,138.95
10669,136.2425
10670,140.675
10671,129.1575
10672,137.1025
10673,143.805
10674,136.3175
10675,145.5875
10676,139.1775
10677,121.2575
10678,109.2575
10679,107.2025
10680,136.33
10681,106.84
10682,119.565
10683,125.0025
10684,128.36
10685,121.195
10686,118.9425
10687,150.0175
10688,115.64
10689,131.625
10690,126.615
10691,98.8325
10692,110.1475
10693,113.9475
10694,117.11
10695,119.8225
10696,125.34
10697,111.17
10698,94.36
10699,111.0825
10700,95.705
10701,89.1675
10702,108.4
10703,97.1125
10704,89.5225
10705,98.2725
10706,114.5325
10707,116.365
10708,90.53
10709,105.3775
10710,91.94
10711,100.6625
10712,94.7125
10713,94.1675
10714,86.1875
10715,84.3925
10716,91.135
10717,91.97
10718,97.3225
10719,89.5625
10720,95.175
10721,99.21
10722,96.53
10723,72.87
10724,105.8975
10725,80.6425
10726,90.325
10727,79.305
10728,104.3075
10729,89.445
10730,71.9475
10731,78.23
10732,86.5925
10733,72.235
10734,81.4075
10735,77.27
10736,68.81
10737,64.2475
10738,55.535
10739,55.6275
10740,52.5025
10741,50.6
10742,60.0025
10743,53.9
10744,73.8225
10745,46.505
10746,44.6825
10747,55.5625
10748,39.19
10749,43.09
10750,33.0775
10751,33.46
10752,30.7075
10753,34.9975
10754,31.6325
10755,32.6275
10756,21.64
10757,21.565
10758,19.8025
10759,19.1675
10760,12.7925
10761,16.845
10762,7.815
10763,186.105
10764,229.5575
10765,210.4175
10766,197.4725
10767,209.1225
10768,196.245
10769,211.945
10770,201.835
10771,212.26
10772,217.605
10773,204.5975
10774,196.98
10775,191.0825
10776,189.035
10777,213.0275
10778,188.015
10779,193.065
10780,179.305
10781,201.12
10782,172.0875
10783,193.95
10784,189.5225
10785,195.22
10786,224.1525
10787,187.935
10788,177.2925
10789,204.3475
10790,182.6925
10791,194.35
10792,185.7
10793,173.94
10794,167.1825
10795,170.8
10796,199.3275
10797,203.33
10798,165.295
10799,177.79
10800,163.885
10801,168.425
10802,208.125
10803,168.9075
10804,178.0775
10805,163.0825
10806,146.8675
10807,179.3475
10808,175.1275
10809,162.5375
10810,142.7525
10811,170.2575
10812,163.955
10813,157.065
10814,181.0375
10815,140.2675
10816,141.9225
10817,174.3625
10818,150.1075
10819,159.145
10820,151.845
10821,145.9475
10822,158.4425
10823,164.52
10824,154.455
10825,164.135
10826,146.84
10827,136.1825
10828,136.9425
10829,128.54
10830,156.6225
10831,134.305
10832,141.665
10833,153.575
10834,130.7075
10835,123.3625
10836,206.33
10837,236.07
10838,200.69
10839,194.09
10840,204.8125
10841,192.065
10842,200.4275
10843,192.38
10844,202.085
10845,194.705
10846,199.635
10847,192.825
10848,202.265
10849,186.95
10850,176.7775
10851,183.2825
10852,186.58
10853,185.695
10854,186.225
10855,177.975
10856,188.99
10857,195.79
10858,189.7025
10859,183.415
10860,188.7025
10861,173.805
10862,184.3275
10863,167.1975
10864,177.565
10865,188.09
10866,179.6475
10867,176.3275
10868,167.26
10869,174.3825
10870,179.1325
10871,163.345
10872,167.8675
10873,172.3225
10874,153.805
10875,159.1075
10876,160.445
10877,172.11
10878,158.8375
10879,159.6025
10880,152.2125
10881,144.3925
10882,163.9925
10883,156.72
10884,149.085
10885,146.315
10886,154.8275
10887,147.11
10888,171.6375
10889,145.69
10890,175.51
10891,141.7525
10892,142.1725
10893,142.6375
10894,141.355
10895,131.505
10896,133.8975
10897,155.3525
10898,141.66
10899,143.53
10900,136.4125
10901,125.2825
10902,147.7675
10903,126.7425
10904,124.5975
10905,124.3925
10906,142.345
10907,125.1875
10908,126.68
10909,158.555
10910,143.815
10911,131.545
10912,162.025
10913,128.08
10914,114.3375
10915,116.3675
10916,110.985
10917,126.6375
10918,124.185
10919,122.905
10920,125.8825
10921,107.5675
10922,126.3075
10923,144.72
10924,105.01
10925,115.8225
10926,111.62
10927,121.3575
10928,117.5825
10929,104.2425
10930,130.8925
10931,105.9125
10932,107.615
10933,105.58
10934,132.22
10935,90.8925
10936,105.14
10937,111.2775
10938,95.4675
10939,128.0775
10940,113.7225
10941,92.9575
10942,92.735
10943,101.885
10944,75.585
10945,100.3275
10946,97.415
10947,108.3125
10948,99.9475
10949,107.245
10950,101.835
10951,90.7375
10952,125.0525
10953,95.8425
10954,108.0375
10955,78.3475
10956,97.4675
10957,88.5
10958,108.8325
10959,95.1575
10960,91.8
10961,84.8125
10962,85.8725
10963,102.1425
10964,81.1225
10965,79.23
10966,97.4875
10967,80.8675
10968,84.97
10969,91.72
10970,87.7675
10971,86.255
10972,77.525
10973,97.72
10974,90.8775
10975,83.275
10976,91.39
10977,88.605
10978,70.98
10979,71.145
10980,86.0875
10981,98.5725
10982,76.4925
10983,70.265
10984,65.3825
10985,89.285
10986,88.9625
10987,69.895
10988,75.015
10989,67.65
10990,70.8225
10991,103.885
10992,81.0225
10993,74.225
10994,62.9225
10995,63.275
10996,69.4525
10997,63.2325
10998,62.3975
10999,67.0675
11000,78.83
11001,58.71
11002,60.9475
11003,74.58
11004,59.56
11005,72.3875
11006,60.7825
11007,48.76
11008,186.1925
11009,184.7225
11010,196.0325
11011,194.355
11012,185.6475
11013,197.4725
11014,186.0
11015,188.7825
11016,181.5625
11017,185.085
11018,189.7125
11019,190.035
11020,178.4725
11021,180.6625
11022,183.3425
11023,176.2075
11024,179.495
11025,184.5775
11026,182.8575
11027,176.7
11028,171.1975
11029,180.48
11030,170.7125
11031,174.1775
11032,164.495
11033,180.8475
11034,170.5475
11035,164.8375
11036,188.3625
11037,172.885
11038,171.1975
11039,163.92
11040,160.705
11041,167.4225
11042,207.8025
11043,208.2075
11044,197.84
11045,200.895
11046,190.9275
11047,186.5425
11048,190.035
11049,199.0225
11050,185.2075
11051,209.4175
11052,183.1225
11053,187.3025
11054,188.405
11055,179.0725
11056,181.105
11057,185.5125
11058,200.3
11059,180.4225
11060,179.45
11061,176.655
11062,168.8825
11063,184.17
11064,188.605
11065,189.8875
11066,192.8425
11067,179.4775
11068,180.915
11069,190.035
11070,173.4575
11071,201.765
11072,159.9775
11073,191.2575
11074,200.94
11075,208.5275
11076,164.24
11077,157.2175
11078,166.555
11079,185.275
11080,209.8875
11081,167.1625
11082,159.95
11083,154.275
11084,152.9425
11085,172.2475
11086,169.12
11087,169.4675
11088,157.25
11089,146.6775
11090,152.155
11091,147.4175
11092,181.075
11093,154.625
11094,140.59
11095,149.1025
11096,152.8725
11097,147.035
11098,147.785
11099,136.4925
11100,130.4425
11101,149.47
11102,138.4725
11103,128.6275
11104,138.4875
11105,151.595
11106,139.4625
11107,133.975
11108,139.23
11109,144.315
11110,110.495
11111,130.12
11112,140.1875
11113,115.145
11114,117.885
11115,113.535
11116,124.66
11117,130.075
11118,106.9525
11119,102.945
11120,107.3225
11121,115.79
11122,95.3875
11123,127.655
11124,121.515
11125,118.295
11126,111.3575
11127,105.725
11128,92.8225
11129,99.6525
11130,93.655
11131,107.435
11132,121.35
11133,88.73
11134,118.55
11135,103.7525
11136,103.215
11137,101.03
11138,102.995
11139,134.5925
11140,101.7725
11141,106.6325
11142,105.6925
11143,107.6675
11144,116.885
11145,83.735
11146,78.085
11147,97.965
11148,94.76
11149,117.995
11150,115.695
11151,79.8225
11152,216.3
11153,204.86
11154,202.225
11155,213.01
11156,216.4725
11157,221.3375
11158,204.6425
11159,208.3075
11160,204.1225
11161,200.915
11162,196.21
11163,210.9075
11164,214.64
11165,196.595
11166,197.3075
11167,193.8325
11168,209.33
11169,189.475
11170,216.66
11171,200.605
11172,189.355
11173,211.1375
11174,199.155
11175,187.3175
11176,182.93
11177,191.3175
11178,172.395
11179,185.14
11180,188.3675
11181,181.1825
11182,164.05
11183,186.26
11184,206.335
11185,166.9125
11186,192.9875
11187,190.27
11188,188.5175
11189,207.13
11190,164.14
11191,183.2525
11192,158.87
11193,180.9225
11194,178.1475
11195,167.8825
11196,157.5225
11197,163.86
11198,163.67
11199,160.4525
11200,173.5325
11201,176.1075
11202,166.97
11203,168.595
11204,158.15
11205,156.63
11206,160.2375
11207,158.635
11208,197.565
11209,189.54
11210,181.4525
11211,194.8475
11212,201.82
11213,188.835
11214,184.43
11215,190.6125
11216,184.33
11217,188.01
11218,186.9175
11219,191.57
11220,179.245
11221,179.4
11222,188.635
11223,178.3075
11224,188.38
11225,176.85
11226,176.5975
11227,180.2675
11228,181.1625
11229,172.9325
11230,168.965
11231,184.2625
11232,185.7025
11233,168.5675
11234,171.155
11235,160.715
11236,162.55
11237,183.9425
11238,171.9575
11239,165.4475
11240,163.4025
11241,174.42
11242,168.7025
11243,158.295
11244,162.345
11245,155.8825
11246,158.295
11247,139.36
11248,152.9375
11249,151.125
11250,157.35
11251,156.1525
11252,163.9025
11253,157.9075
11254,134.9975
11255,142.925
11256,148.4775
11257,133.74
11258,154.48
11259,145.4125
11260,134.685
11261,147.015
11262,138.125
11263,135.765
11264,141.2325
11265,142.67
11266,127.365
11267,143.4975
11268,130.29
11269,127.99
11270,131.05
11271,124.6525
11272,135.12
11273,131.475
11274,115.125
11275,139.405
11276,189.065
11277,197.3525
11278,188.46
11279,186.8575
11280,204.1625
11281,191.52
11282,197.0425
11283,190.1275
11284,192.0925
11285,185.5825
11286,182.7025
11287,179.0475
11288,179.2975
11289,195.2825
11290,178.92
11291,173.51
11292,183.08
11293,189.8475
11294,184.855
11295,181.9375
11296,192.66
11297,179.2075
11298,173.8
11299,178.225
11300,171.2925
11301,177.4775
11302,172.445
11303,170.51
11304,174.2175
11305,170.8225
11306,164.29
11307,166.58
11308,170.7425
11309,181.85
11310,159.7525
11311,168.23
11312,162.7725
11313,168.2225
11314,161.1675
11315,170.27
11316,168.63
11317,168.145
11318,159.0125
11319,163.7
11320,180.5425
11321,163.6075
11322,170.315
11323,157.6675
11324,149.23
11325,144.6775
11326,152.905
11327,158.8025
11328,139.5
